-1.002117233276367188e+02,-9.577408599853515625e+01,-9.068260955810546875e+01,-8.908010101318359375e+01,-8.883013153076171875e+01,-8.932281494140625000e+01,-9.016002655029296875e+01,-9.055487060546875000e+01,-9.070959472656250000e+01,-9.072010803222656250e+01,-9.088055419921875000e+01,-9.074184417724609375e+01,-9.079324340820312500e+01,-9.090682983398437500e+01,-9.094776153564453125e+01
-9.118019866943359375e+01,-8.533576965332031250e+01,-8.066574859619140625e+01,-7.937021636962890625e+01,-7.982843780517578125e+01,-8.063751220703125000e+01,-8.098416900634765625e+01,-8.120027160644531250e+01,-8.101397705078125000e+01,-8.080242156982421875e+01,-8.099962615966796875e+01,-8.102444458007812500e+01,-8.101643371582031250e+01,-8.123394012451171875e+01,-8.158362579345703125e+01
-7.908394622802734375e+01,-6.795561981201171875e+01,-6.299384307861328125e+01,-6.415457916259765625e+01,-6.698778533935546875e+01,-6.903987121582031250e+01,-7.090476226806640625e+01,-7.205741882324218750e+01,-7.236093902587890625e+01,-7.263012695312500000e+01,-7.282294464111328125e+01,-7.315522766113281250e+01,-7.335762786865234375e+01,-7.344966125488281250e+01,-7.365165710449218750e+01
-7.723698425292968750e+01,-6.609275054931640625e+01,-6.033831405639648438e+01,-6.125852584838867188e+01,-6.495683288574218750e+01,-6.807265472412109375e+01,-6.998278808593750000e+01,-7.079728698730468750e+01,-7.103822326660156250e+01,-7.083998870849609375e+01,-7.051218414306640625e+01,-6.968090057373046875e+01,-6.903481292724609375e+01,-6.869385528564453125e+01,-6.874176788330078125e+01
-7.412657165527343750e+01,-6.228937149047851562e+01,-5.660129928588867188e+01,-5.796651840209960938e+01,-6.337821197509765625e+01,-6.802429962158203125e+01,-7.007588958740234375e+01,-7.264845275878906250e+01,-7.526815032958984375e+01,-7.713230895996093750e+01,-7.818622589111328125e+01,-7.839830780029296875e+01,-7.877249145507812500e+01,-7.847310638427734375e+01,-7.832982635498046875e+01
-8.387055969238281250e+01,-7.378907012939453125e+01,-6.789600372314453125e+01,-6.708167266845703125e+01,-6.776391601562500000e+01,-6.850004577636718750e+01,-6.909053039550781250e+01,-6.977168273925781250e+01,-7.027288055419921875e+01,-7.040834808349609375e+01,-7.011553955078125000e+01,-6.955569458007812500e+01,-6.934315490722656250e+01,-6.950107574462890625e+01,-6.963580322265625000e+01
-9.155134582519531250e+01,-8.371862792968750000e+01,-7.816220092773437500e+01,-7.634665679931640625e+01,-7.591387939453125000e+01,-7.560898590087890625e+01,-7.545040893554687500e+01,-7.523364257812500000e+01,-7.526804351806640625e+01,-7.517501831054687500e+01,-7.499105072021484375e+01,-7.477107238769531250e+01,-7.487026977539062500e+01,-7.501760864257812500e+01,-7.523283386230468750e+01
-9.680385589599609375e+01,-8.962319946289062500e+01,-8.452355957031250000e+01,-8.263411712646484375e+01,-8.217227172851562500e+01,-8.184000396728515625e+01,-8.135627746582031250e+01,-8.097808074951171875e+01,-8.064376068115234375e+01,-8.011406707763671875e+01,-7.963831329345703125e+01,-7.897914123535156250e+01,-7.823196411132812500e+01,-7.798129272460937500e+01,-7.784097290039062500e+01
-9.823347473144531250e+01,-9.039065551757812500e+01,-8.504531097412109375e+01,-8.340519714355468750e+01,-8.330726623535156250e+01,-8.358108520507812500e+01,-8.383286285400390625e+01,-8.394358062744140625e+01,-8.390792083740234375e+01,-8.363030242919921875e+01,-8.322698974609375000e+01,-8.278472900390625000e+01,-8.263745880126953125e+01,-8.279560852050781250e+01,-8.325686645507812500e+01
-9.404048156738281250e+01,-8.648565673828125000e+01,-8.192173767089843750e+01,-8.076251983642578125e+01,-8.140911102294921875e+01,-8.252915954589843750e+01,-8.333788299560546875e+01,-8.397171020507812500e+01,-8.424188995361328125e+01,-8.445464324951171875e+01,-8.419017028808593750e+01,-8.378512573242187500e+01,-8.363720703125000000e+01,-8.400854492187500000e+01,-8.481444549560546875e+01
-9.245171356201171875e+01,-8.478999328613281250e+01,-8.019131469726562500e+01,-7.909461975097656250e+01,-7.977750396728515625e+01,-8.125591278076171875e+01,-8.258496856689453125e+01,-8.377391815185546875e+01,-8.458017730712890625e+01,-8.513094329833984375e+01,-8.536252593994140625e+01,-8.543948364257812500e+01,-8.571141052246093750e+01,-8.615319061279296875e+01,-8.681996917724609375e+01
-9.252978515625000000e+01,-8.485858154296875000e+01,-8.018564605712890625e+01,-7.924929809570312500e+01,-8.072441864013671875e+01,-8.251803588867187500e+01,-8.433859252929687500e+01,-8.509761810302734375e+01,-8.482872009277343750e+01,-8.465825653076171875e+01,-8.461141967773437500e+01,-8.516030883789062500e+01,-8.610494232177734375e+01,-8.689176940917968750e+01,-8.781414031982421875e+01
-9.245498657226562500e+01,-8.486826324462890625e+01,-8.033454132080078125e+01,-7.970590209960937500e+01,-8.071962738037109375e+01,-8.282256317138671875e+01,-8.387088775634765625e+01,-8.478997802734375000e+01,-8.482357788085937500e+01,-8.460531616210937500e+01,-8.493441009521484375e+01,-8.538180541992187500e+01,-8.646597290039062500e+01,-8.739923095703125000e+01,-8.800405120849609375e+01
-9.306197357177734375e+01,-8.555018615722656250e+01,-8.090498352050781250e+01,-8.007194519042968750e+01,-8.160449981689453125e+01,-8.278910827636718750e+01,-8.373555755615234375e+01,-8.454074096679687500e+01,-8.435779571533203125e+01,-8.501428985595703125e+01,-8.582287597656250000e+01,-8.587295532226562500e+01,-8.687106323242187500e+01,-8.766886138916015625e+01,-8.779148864746093750e+01
-9.329986572265625000e+01,-8.578216552734375000e+01,-8.153522491455078125e+01,-8.062363433837890625e+01,-8.178515625000000000e+01,-8.318257904052734375e+01,-8.383527374267578125e+01,-8.423461914062500000e+01,-8.457284545898437500e+01,-8.512177276611328125e+01,-8.624547576904296875e+01,-8.656912231445312500e+01,-8.722628784179687500e+01,-8.797763824462890625e+01,-8.855437469482421875e+01
-9.282476806640625000e+01,-8.543283081054687500e+01,-8.145740509033203125e+01,-8.092426300048828125e+01,-8.189454650878906250e+01,-8.302781677246093750e+01,-8.351535034179687500e+01,-8.381501770019531250e+01,-8.401467895507812500e+01,-8.493599700927734375e+01,-8.615591430664062500e+01,-8.692542266845703125e+01,-8.746574401855468750e+01,-8.753370666503906250e+01,-8.828668975830078125e+01
